selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
X86401_s_at,"leukemia_base_0001_4, leukemia_base_0001_18, leukemia_base_0001_22, leukemia_base_0001_24, leukemia_base_0001_26, leukemia_base_0002_3, leukemia_base_0002_7, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_27, leukemia_base_0003_1, leukemia_base_0008_16, leukemia_base_0013_10","[0.971, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.891, 0.971]","[654.0, 690.0, 690.0, 663.0, 644.0, 660.0, 682.0, 654.0, 689.0, 713.0, 660.0, 75.0, 29.0]",13
X86428_s_at,"leukemia_base_0001_0, leukemia_base_0001_10, leukemia_base_0002_11, leukemia_base_0002_17","[1.0, 0.971, 1.0, 1.0]","[680.0, 679.0, 707.0, 689.0]",4
X86564_at,"leukemia_base_0001_0, leukemia_base_0001_3, leukemia_base_0001_12, leukemia_base_0001_20, leukemia_base_0001_23, leukemia_base_0002_29, leukemia_base_0003_2","[1.0, 1.0, 0.971, 0.971, 1.0, 1.0, 1.0]","[680.0, 733.0, 694.0, 632.0, 646.0, 707.0, 657.0]",7
X86570_at,"leukemia_base_0001_6, leukemia_base_0001_10, leukemia_base_0001_19, leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_26, leukemia_base_0003_1","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[677.0, 679.0, 676.0, 685.0, 707.0, 654.0, 711.0, 660.0]",8
X86681_at,"leukemia_base_0001_1, leukemia_base_0001_7, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0003_1, leukemia_base_0008_22, leukemia_base_0011_1, leukemia_base_0012_2, leukemia_base_0012_18","[1.0, 1.0, 1.0, 1.0, 1.0, 0.891, 0.984, 1.0, 0.985]","[700.0, 692.0, 637.0, 671.0, 660.0, 58.0, 42.0, 64.0, 67.59]",9
X86691_at,"leukemia_base_0001_22, leukemia_base_0002_15","[0.971, 1.0]","[690.0, 654.0]",2
X86693_at,"leukemia_base_0001_6, leukemia_base_0001_8, leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0]","[677.0, 715.0, 683.0, 694.0, 636.0, 693.0, 654.0, 713.0]",8
X86779_at,"leukemia_base_0001_5, leukemia_base_0001_9, leukemia_base_0001_20, leukemia_base_0002_1, leukemia_base_0002_8, leukemia_base_0002_24, leukemia_base_0007_6","[1.0, 0.968, 0.971, 0.984, 1.0, 1.0, 1.0]","[688.0, 650.0, 632.0, 681.0, 694.0, 683.0, 67.0]",7
X86809_at,"leukemia_base_0001_16, leukemia_base_0001_21, leukemia_base_0001_24, leukemia_base_0002_20, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0008_29","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.875]","[659.0, 704.0, 663.0, 647.0, 676.0, 683.0, 74.0]",7
X86816_at,"leukemia_base_0001_0, leukemia_base_0001_2, leukemia_base_0001_6, leukemia_base_0001_18, leukemia_base_0001_27, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_27, leukemia_base_0003_0, leukemia_base_0009_14","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 0.997, 1.0]","[680.0, 674.0, 677.0, 690.0, 734.0, 669.0, 636.0, 654.0, 689.0, 713.0, 634.0, 57.0]",12
X87159_at,"leukemia_base_0001_0, leukemia_base_0001_7, leukemia_base_0001_18, leukemia_base_0001_19, leukemia_base_0002_0, leukemia_base_0002_26, leukemia_base_0011_14","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[680.0, 692.0, 690.0, 676.0, 685.0, 711.0, 23.0]",7
X87160_at,"leukemia_base_0001_1, leukemia_base_0001_27, leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_10, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0003_1","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 734.0, 669.0, 682.0, 657.0, 700.0, 689.0, 660.0]",8
X87176_at,"leukemia_base_0001_7, leukemia_base_0001_8, leukemia_base_0001_12, leukemia_base_0001_23, leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_27, leukemia_base_0003_1, leukemia_base_0009_22","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[692.0, 715.0, 694.0, 646.0, 637.0, 700.0, 713.0, 660.0, 64.0]",9
X87211_at,"leukemia_base_0001_13, leukemia_base_0002_5, leukemia_base_0002_8","[1.0, 1.0, 1.0]","[682.0, 637.0, 694.0]",3
X87212_at,"leukemia_base_0001_0, leukemia_base_0001_4, leukemia_base_0001_10, leukemia_base_0001_13, leukemia_base_0001_14, leukemia_base_0001_15, leukemia_base_0002_19, leukemia_base_0002_29, leukemia_base_0006_9, leukemia_base_0007_7, leukemia_base_0012_12","[1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[680.0, 654.0, 679.0, 682.0, 700.0, 720.0, 683.0, 707.0, 73.0, 66.0, 80.0]",11
X87237_at,"leukemia_base_0001_1, leukemia_base_0001_4, leukemia_base_0001_21, leukemia_base_0001_23, leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0009_1","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 654.0, 704.0, 646.0, 660.0, 637.0, 707.0, 654.0, 689.0, 62.0]",10
X87241_at,"leukemia_base_0001_20, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0006_1, leukemia_base_0011_28, leukemia_base_0012_12","[0.971, 0.999, 1.0, 0.984, 1.0, 1.0]","[632.0, 636.0, 730.0, 69.0, 30.0, 80.0]",6
X87342_at,"leukemia_base_0002_1, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0012_13","[0.984, 0.999, 1.0, 1.0]","[681.0, 636.0, 657.0, 74.0]",4
X87344_cds10_at,"leukemia_base_0001_20, leukemia_base_0001_23, leukemia_base_0001_28, leukemia_base_0002_3, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_24","[0.971, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0]","[632.0, 646.0, 669.0, 660.0, 696.0, 650.0, 683.0]",7
X87344_cds10_r_at,"leukemia_base_0001_14, leukemia_base_0001_17, leukemia_base_0001_19, leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_18, leukemia_base_0008_0, leukemia_base_0008_10","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.938, 0.906]","[700.0, 722.0, 676.0, 660.0, 669.0, 730.0, 73.0, 79.0]",8
X87613_at,"leukemia_base_0001_21, leukemia_base_0001_22, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0009_12","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0]","[704.0, 690.0, 669.0, 671.0, 707.0, 693.0, 61.0]",7
X87767_at,"leukemia_base_0001_17, leukemia_base_0001_19, leukemia_base_0001_21, leukemia_base_0001_24, leukemia_base_0001_25, leukemia_base_0002_20, leukemia_base_0002_28, leukemia_base_0012_15","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971]","[722.0, 676.0, 704.0, 663.0, 676.0, 647.0, 688.0, 58.0]",8
X87838_at,"leukemia_base_0001_19, leukemia_base_0001_28, leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0006_4, leukemia_base_0009_19, leukemia_base_0012_22","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 0.971]","[676.0, 669.0, 669.0, 694.0, 68.0, 68.0, 64.0]",7
X87843_at,"leukemia_base_0001_6, leukemia_base_0001_9, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0002_17, leukemia_base_0002_20, leukemia_base_0002_26, leukemia_base_0012_10","[1.0, 0.968, 0.971, 1.0, 1.0, 1.0, 1.0, 0.971]","[677.0, 650.0, 679.0, 690.0, 689.0, 647.0, 711.0, 70.0]",8
X87852_at,"leukemia_base_0001_2, leukemia_base_0001_11, leukemia_base_0001_13, leukemia_base_0001_21, leukemia_base_0002_26, leukemia_base_0011_10","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[674.0, 661.0, 682.0, 704.0, 711.0, 34.0]",6
X87870_at,"leukemia_base_0001_13, leukemia_base_0001_19, leukemia_base_0001_22, leukemia_base_0001_29, leukemia_base_0007_7, leukemia_base_0013_18","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0]","[682.0, 676.0, 690.0, 665.0, 66.0, 26.0]",6
X87871_s_at,"leukemia_base_0001_0, leukemia_base_0001_5, leukemia_base_0001_24, leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_19, leukemia_base_0002_23, leukemia_base_0002_26, leukemia_base_0009_8, leukemia_base_0012_7","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 1.0]","[680.0, 688.0, 663.0, 660.0, 637.0, 696.0, 654.0, 683.0, 726.0, 711.0, 52.0, 82.0]",12
X87904_at,"leukemia_base_0001_24, leukemia_base_0001_26, leukemia_base_0001_27, leukemia_base_0008_9","[1.0, 1.0, 1.0, 0.859]","[663.0, 644.0, 734.0, 61.0]",4
X89059_at,"leukemia_base_0001_5, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_20, leukemia_base_0002_22, leukemia_base_0002_29, leukemia_base_0009_25, leukemia_base_0012_17","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[688.0, 636.0, 693.0, 647.0, 676.0, 707.0, 53.0, 63.0]",8
X89066_at,"leukemia_base_0001_6, leukemia_base_0001_7, leukemia_base_0001_11, leukemia_base_0001_16, leukemia_base_0001_21, leukemia_base_0002_21, leukemia_base_0011_7, leukemia_base_0012_15","[1.0, 1.0, 1.0, 0.971, 1.0, 0.969, 0.984, 0.971]","[677.0, 692.0, 661.0, 659.0, 704.0, 679.0, 26.0, 58.0]",8
X89067_at,"leukemia_base_0001_16, leukemia_base_0001_29, leukemia_base_0002_12, leukemia_base_0002_26, leukemia_base_0009_9, leukemia_base_0009_28, leukemia_base_0013_23","[0.971, 1.0, 1.0, 1.0, 0.984, 0.984, 0.971]","[659.0, 665.0, 693.0, 711.0, 53.0, 65.0, 40.0]",7
X89101_s_at,"leukemia_base_0001_9, leukemia_base_0001_10, leukemia_base_0001_23, leukemia_base_0001_25, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_19, leukemia_base_0003_0, leukemia_base_0003_1, leukemia_base_0013_23","[0.968, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 1.0, 0.971]","[650.0, 679.0, 646.0, 676.0, 671.0, 696.0, 683.0, 634.0, 660.0, 40.0]",10
X89109_s_at,"leukemia_base_0001_4, leukemia_base_0002_1, leukemia_base_0002_14, leukemia_base_0002_29","[0.971, 0.984, 1.0, 1.0]","[654.0, 681.0, 700.0, 707.0]",4
X89211_at,"leukemia_base_0001_16, leukemia_base_0001_25, leukemia_base_0002_2, leukemia_base_0002_26","[0.971, 1.0, 1.0, 1.0]","[659.0, 676.0, 683.0, 711.0]",4
X89267_at,"leukemia_base_0001_4, leukemia_base_0001_6, leukemia_base_0001_11, leukemia_base_0001_20, leukemia_base_0001_27, leukemia_base_0001_28, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_23, leukemia_base_0009_19, leukemia_base_0012_18, leukemia_base_0012_25","[0.971, 1.0, 1.0, 0.971, 1.0, 0.971, 0.999, 1.0, 1.0, 1.0, 1.0, 0.985, 1.0]","[654.0, 677.0, 661.0, 632.0, 734.0, 669.0, 636.0, 707.0, 654.0, 726.0, 68.0, 67.59, 63.0]",13
X89398_cds2_at,"leukemia_base_0001_2, leukemia_base_0001_4, leukemia_base_0001_15, leukemia_base_0001_16, leukemia_base_0001_22, leukemia_base_0002_13, leukemia_base_0002_17, leukemia_base_0012_20","[1.0, 0.971, 1.0, 0.971, 0.971, 1.0, 1.0, 1.0]","[674.0, 654.0, 720.0, 659.0, 690.0, 696.0, 689.0, 61.0]",8
X89399_s_at,"leukemia_base_0001_12, leukemia_base_0001_24, leukemia_base_0002_20, leukemia_base_0011_11","[0.971, 1.0, 1.0, 1.0]","[694.0, 663.0, 647.0, 35.0]",4
X89416_at,"leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0003_1","[1.0, 1.0, 1.0, 1.0]","[647.0, 683.0, 707.0, 660.0]",4
X89426_at,"leukemia_base_0001_0, leukemia_base_0001_16, leukemia_base_0002_3, leukemia_base_0002_10, leukemia_base_0002_21, leukemia_base_0002_29","[1.0, 0.971, 1.0, 1.0, 0.969, 1.0]","[680.0, 659.0, 660.0, 657.0, 679.0, 707.0]",6
X89430_at,"leukemia_base_0001_29, leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0012_4","[1.0, 1.0, 1.0, 1.0, 1.0]","[665.0, 637.0, 700.0, 650.0, 56.0]",5
X89576_at,"leukemia_base_0001_9, leukemia_base_0001_12, leukemia_base_0001_23, leukemia_base_0002_14, leukemia_base_0012_21","[0.968, 0.971, 1.0, 1.0, 1.0]","[650.0, 694.0, 646.0, 700.0, 61.0]",5
X89750_at,"leukemia_base_0001_7, leukemia_base_0001_25, leukemia_base_0001_26, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_24, leukemia_base_0003_1, leukemia_base_0013_11, leukemia_base_0012_11","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971, 1.0]","[692.0, 676.0, 644.0, 669.0, 671.0, 683.0, 660.0, 21.0, 76.0]",9
X89894_at,"leukemia_base_0002_9, leukemia_base_0002_29","[0.999, 1.0]","[636.0, 707.0]",2
X89960_at,"leukemia_base_0001_1, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_14, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0012_3, leukemia_base_0012_21","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 671.0, 682.0, 700.0, 676.0, 683.0, 707.0, 61.0, 61.0]",9
X89984_at,"leukemia_base_0001_0, leukemia_base_0001_13, leukemia_base_0001_14, leukemia_base_0001_16, leukemia_base_0002_1, leukemia_base_0002_28, leukemia_base_0012_12, leukemia_base_0012_22","[1.0, 1.0, 1.0, 0.971, 0.984, 1.0, 1.0, 0.971]","[680.0, 682.0, 700.0, 659.0, 681.0, 688.0, 80.0, 64.0]",8
X89985_at,"leukemia_base_0001_6, leukemia_base_0001_19, leukemia_base_0001_23, leukemia_base_0001_28, leukemia_base_0002_25, leukemia_base_0009_28","[1.0, 1.0, 1.0, 0.971, 1.0, 0.984]","[677.0, 676.0, 646.0, 669.0, 716.0, 65.0]",6
X89986_s_at,"leukemia_base_0001_2, leukemia_base_0001_10, leukemia_base_0002_3, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0002_28, leukemia_base_0002_29, leukemia_base_0009_11, leukemia_base_0013_29","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 0.971]","[674.0, 679.0, 660.0, 700.0, 683.0, 688.0, 707.0, 60.0, 24.0]",9
X90392_at,"leukemia_base_0001_3, leukemia_base_0001_5, leukemia_base_0001_12, leukemia_base_0001_18, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0009_4","[1.0, 1.0, 0.971, 1.0, 0.999, 1.0, 1.0, 1.0, 0.984]","[733.0, 688.0, 694.0, 690.0, 636.0, 730.0, 726.0, 683.0, 71.0]",9
X90530_at,"leukemia_base_0001_9, leukemia_base_0001_12, leukemia_base_0001_18, leukemia_base_0001_20, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_15, leukemia_base_0002_20, leukemia_base_0002_25, leukemia_base_0002_28, leukemia_base_0009_0, leukemia_base_0009_4, leukemia_base_0012_11","[0.968, 0.971, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 1.0]","[650.0, 694.0, 690.0, 632.0, 669.0, 637.0, 654.0, 647.0, 716.0, 688.0, 64.0, 71.0, 76.0]",13
X90568_at,"leukemia_base_0001_13, leukemia_base_0001_22, leukemia_base_0001_25, leukemia_base_0001_28, leukemia_base_0001_29, leukemia_base_0002_2, leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_23, leukemia_base_0003_1, leukemia_base_0003_2, leukemia_base_0006_0, leukemia_base_0006_3, leukemia_base_0009_7, leukemia_base_0009_17, leukemia_base_0009_20, leukemia_base_0013_6, leukemia_base_0012_1, leukemia_base_0012_4, leukemia_base_0012_11","[1.0, 0.971, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 0.984, 0.984, 0.999, 1.0, 0.971, 1.0, 1.0]","[682.0, 690.0, 676.0, 669.0, 665.0, 683.0, 660.0, 669.0, 637.0, 700.0, 650.0, 689.0, 726.0, 660.0, 657.0, 66.0, 64.0, 58.0, 66.0, 65.0, 26.0, 74.0, 56.0, 76.0]",24
X90761_at,"leukemia_base_0001_3, leukemia_base_0001_6, leukemia_base_0001_11, leukemia_base_0001_25, leukemia_base_0002_8, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0008_21, leukemia_base_0009_6, leukemia_base_0009_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 0.859, 0.984, 0.984]","[733.0, 677.0, 661.0, 676.0, 694.0, 683.0, 679.0, 71.0, 60.0, 65.0]",10
X90763_at,"leukemia_base_0001_7, leukemia_base_0002_15, leukemia_base_0002_23, leukemia_base_0009_11, leukemia_base_0009_27","[1.0, 1.0, 1.0, 0.969, 0.969]","[692.0, 654.0, 726.0, 60.0, 70.0]",5
X90780_rna1_at,"leukemia_base_0001_5, leukemia_base_0001_10, leukemia_base_0002_9, leukemia_base_0002_23, leukemia_base_0009_0, leukemia_base_0008_6, leukemia_base_0008_12, leukemia_base_0009_6, leukemia_base_0011_1","[1.0, 0.971, 0.999, 1.0, 1.0, 0.828, 0.922, 0.984, 0.984]","[688.0, 679.0, 636.0, 726.0, 64.0, 67.0, 70.0, 60.0, 42.0]",9
X90824_s_at,"leukemia_base_0001_11, leukemia_base_0001_19, leukemia_base_0001_22, leukemia_base_0001_28, leukemia_base_0002_22, leukemia_base_0003_1","[1.0, 1.0, 0.971, 0.971, 1.0, 1.0]","[661.0, 676.0, 690.0, 669.0, 676.0, 660.0]",6
X90828_at,"leukemia_base_0001_10, leukemia_base_0001_13, leukemia_base_0001_18, leukemia_base_0002_13, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0008_16, leukemia_base_0012_20","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.891, 1.0]","[679.0, 682.0, 690.0, 696.0, 711.0, 688.0, 75.0, 61.0]",8
X90840_at,"leukemia_base_0001_7, leukemia_base_0001_23, leukemia_base_0002_0, leukemia_base_0002_7, leukemia_base_0003_2","[1.0, 1.0, 1.0, 1.0, 1.0]","[692.0, 646.0, 685.0, 682.0, 657.0]",5
X90846_at,"leukemia_base_0001_5, leukemia_base_0001_15, leukemia_base_0002_29, leukemia_base_0003_1, leukemia_base_0009_3, leukemia_base_0009_12, leukemia_base_0012_5","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[688.0, 720.0, 707.0, 660.0, 67.0, 61.0, 64.0]",7
X90846_s_at,"leukemia_base_0001_2, leukemia_base_0001_7, leukemia_base_0001_13, leukemia_base_0001_18, leukemia_base_0001_29, leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_20","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999, 1.0]","[674.0, 692.0, 682.0, 690.0, 665.0, 683.0, 637.0, 636.0, 647.0]",9
X90857_at,leukemia_base_0002_29,[1.0],[707.0],1
X90858_at,"leukemia_base_0001_0, leukemia_base_0001_6, leukemia_base_0001_16, leukemia_base_0001_17, leukemia_base_0002_27, leukemia_base_0007_4","[1.0, 1.0, 0.971, 1.0, 1.0, 0.984]","[680.0, 677.0, 659.0, 722.0, 713.0, 63.0]",6
X90872_at,"leukemia_base_0001_4, leukemia_base_0001_12, leukemia_base_0001_17, leukemia_base_0001_27, leukemia_base_0002_11, leukemia_base_0009_1, leukemia_base_0008_23, leukemia_base_0012_23","[0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 0.906, 1.0]","[654.0, 694.0, 722.0, 734.0, 707.0, 62.0, 59.0, 43.0]",8
X90908_at,"leukemia_base_0001_26, leukemia_base_0001_28, leukemia_base_0001_29, leukemia_base_0002_3, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0003_0, leukemia_base_0006_6, leukemia_base_0009_3","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 1.0, 1.0]","[644.0, 669.0, 665.0, 660.0, 650.0, 683.0, 683.0, 707.0, 634.0, 70.0, 67.0]",11
X90976_s_at,"leukemia_base_0001_5, leukemia_base_0001_26, leukemia_base_0002_0","[1.0, 1.0, 1.0]","[688.0, 644.0, 685.0]",3
X90978_at,"leukemia_base_0001_5, leukemia_base_0001_9, leukemia_base_0001_13, leukemia_base_0001_17, leukemia_base_0001_18, leukemia_base_0001_20, leukemia_base_0001_29, leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0009_5","[1.0, 0.968, 1.0, 1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]","[688.0, 650.0, 682.0, 722.0, 690.0, 632.0, 665.0, 660.0, 669.0, 707.0, 730.0, 68.01]",12
X90999_at,"leukemia_base_0002_1, leukemia_base_0002_2, leukemia_base_0006_4, leukemia_base_0008_21","[0.984, 1.0, 1.0, 0.859]","[681.0, 683.0, 68.0, 71.0]",4
X91103_at,"leukemia_base_0001_0, leukemia_base_0001_13, leukemia_base_0002_1, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0002_25, leukemia_base_0008_2, leukemia_base_0008_21, leukemia_base_0008_26","[1.0, 1.0, 0.984, 1.0, 1.0, 1.0, 0.906, 0.859, 0.906]","[680.0, 682.0, 681.0, 700.0, 683.0, 716.0, 78.0, 71.0, 51.0]",9
X91117_rna1_at,"leukemia_base_0001_3, leukemia_base_0001_6, leukemia_base_0001_24, leukemia_base_0003_0, leukemia_base_0008_12","[1.0, 1.0, 1.0, 0.997, 0.922]","[733.0, 677.0, 663.0, 634.0, 70.0]",5
X91141_at,"leukemia_base_0001_20, leukemia_base_0001_29, leukemia_base_0002_13, leukemia_base_0002_23, leukemia_base_0012_10","[0.971, 1.0, 1.0, 1.0, 0.971]","[632.0, 665.0, 696.0, 726.0, 70.0]",5
X91148_at,"leukemia_base_0001_20, leukemia_base_0001_22, leukemia_base_0001_29, leukemia_base_0002_2, leukemia_base_0002_22, leukemia_base_0002_29, leukemia_base_0013_15, leukemia_base_0012_14, leukemia_base_0012_22","[0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 0.971, 0.971, 0.971]","[632.0, 690.0, 665.0, 683.0, 676.0, 707.0, 39.0, 58.0, 64.0]",9
X91196_s_at,"leukemia_base_0001_7, leukemia_base_0001_10, leukemia_base_0001_28, leukemia_base_0002_0, leukemia_base_0002_8, leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_27, leukemia_base_0002_29","[1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[692.0, 679.0, 669.0, 685.0, 694.0, 696.0, 654.0, 689.0, 713.0, 707.0]",10
X91220_at,"leukemia_base_0001_7, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0001_20, leukemia_base_0002_17, leukemia_base_0002_28","[1.0, 0.971, 1.0, 0.971, 1.0, 1.0]","[692.0, 679.0, 690.0, 632.0, 689.0, 688.0]",6
X91247_at,"leukemia_base_0001_2, leukemia_base_0001_15, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_19, leukemia_base_0002_28, leukemia_base_0012_12","[1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0]","[674.0, 720.0, 682.0, 636.0, 657.0, 683.0, 688.0, 80.0]",8
X91249_at,"leukemia_base_0001_11, leukemia_base_0001_15, leukemia_base_0001_22, leukemia_base_0002_8, leukemia_base_0002_28","[1.0, 1.0, 0.971, 1.0, 1.0]","[661.0, 720.0, 690.0, 694.0, 688.0]",5
X91257_at,"leukemia_base_0001_2, leukemia_base_0001_18, leukemia_base_0001_27, leukemia_base_0002_0, leukemia_base_0002_13, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[674.0, 690.0, 734.0, 685.0, 696.0, 713.0]",6
X91348_at,"leukemia_base_0001_22, leukemia_base_0001_25, leukemia_base_0002_2, leukemia_base_0002_9","[0.971, 1.0, 1.0, 0.999]","[690.0, 676.0, 683.0, 636.0]",4
X91504_at,"leukemia_base_0001_14, leukemia_base_0001_17, leukemia_base_0002_1, leukemia_base_0002_21, leukemia_base_0002_24, leukemia_base_0008_3, leukemia_base_0011_16","[1.0, 1.0, 0.984, 0.969, 1.0, 0.859, 1.0]","[700.0, 722.0, 681.0, 679.0, 683.0, 78.0, 26.0]",7
X91648_at,"leukemia_base_0001_22, leukemia_base_0002_2, leukemia_base_0002_11, leukemia_base_0009_14, leukemia_base_0013_13","[0.971, 1.0, 1.0, 1.0, 0.964]","[690.0, 683.0, 707.0, 57.0, 33.0]",5
X91653_s_at,"leukemia_base_0001_0, leukemia_base_0001_13, leukemia_base_0001_26, leukemia_base_0001_29, leukemia_base_0002_24, leukemia_base_0003_1, leukemia_base_0011_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[680.0, 682.0, 644.0, 665.0, 683.0, 660.0, 24.0]",7
X91788_at,"leukemia_base_0001_6, leukemia_base_0001_9, leukemia_base_0001_13, leukemia_base_0001_29, leukemia_base_0002_1, leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_15, leukemia_base_0006_8, leukemia_base_0012_7","[1.0, 0.968, 1.0, 1.0, 0.984, 1.0, 1.0, 0.999, 1.0, 1.0, 0.981, 1.0]","[677.0, 650.0, 682.0, 665.0, 681.0, 669.0, 682.0, 636.0, 657.0, 654.0, 53.0, 82.0]",12
X91809_at,"leukemia_base_0001_11, leukemia_base_0001_16, leukemia_base_0002_8","[1.0, 0.971, 1.0]","[661.0, 659.0, 694.0]",3
