selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
J02683_s_at,"leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0009_6","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 671.0, 657.0, 707.0, 696.0, 60.0]",6
J02758_s_at,"leukemia_base_0002_11, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0002_22","[1.0, 1.0, 0.969, 1.0]","[707.0, 647.0, 679.0, 676.0]",4
J02783_at,"leukemia_base_0002_3, leukemia_base_0002_9, leukemia_base_0002_15, leukemia_base_0002_16, leukemia_base_0002_22, leukemia_base_0002_25","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0]","[660.0, 636.0, 654.0, 650.0, 676.0, 716.0]",6
J02843_at,"leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_26","[1.0, 1.0, 0.969, 1.0]","[650.0, 689.0, 679.0, 711.0]",4
J02854_at,"leukemia_base_0002_4, leukemia_base_0002_20, leukemia_base_0011_13","[1.0, 1.0, 0.969]","[669.0, 647.0, 42.0]",3
J02871_s_at,"leukemia_base_0002_4, leukemia_base_0002_28","[1.0, 1.0]","[669.0, 688.0]",2
J02874_at,"leukemia_base_0002_5, leukemia_base_0002_20, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[637.0, 647.0, 716.0]",3
J02876_at,"leukemia_base_0002_2, leukemia_base_0002_3, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[683.0, 660.0, 707.0]",3
J02883_at,"leukemia_base_0002_2, leukemia_base_0002_29, leukemia_base_0009_7, leukemia_base_0011_26","[1.0, 1.0, 0.984, 1.0]","[683.0, 707.0, 58.0, 32.0]",4
J02888_at,leukemia_base_0002_13,[1.0],[696.0],1
J02902_at,"leukemia_base_0002_1, leukemia_base_0002_5, leukemia_base_0002_8","[0.984, 1.0, 1.0]","[681.0, 637.0, 694.0]",3
J02906_at,"leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[700.0, 647.0, 676.0]",3
J02923_at,"leukemia_base_0002_24, leukemia_base_0009_19","[1.0, 1.0]","[683.0, 68.0]",2
J02947_s_at,"leukemia_base_0002_1, leukemia_base_0002_16","[0.984, 1.0]","[681.0, 650.0]",2
J02960_cds1_s_at,"leukemia_base_0002_6, leukemia_base_0002_21","[1.0, 0.969]","[671.0, 679.0]",2
J02963_at,leukemia_base_0009_22,[0.984],[64.0],1
J02973_rna1_at,leukemia_base_0002_10,[1.0],[657.0],1
J02982_f_at,"leukemia_base_0002_5, leukemia_base_0002_15","[1.0, 1.0]","[637.0, 654.0]",2
J02986_cds1_at,"leukemia_base_0002_9, leukemia_base_0002_17","[0.999, 1.0]","[636.0, 689.0]",2
J03040_at,"leukemia_base_0002_14, leukemia_base_0002_18, leukemia_base_0002_20, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0]","[700.0, 730.0, 647.0, 688.0]",4
J03060_at,"leukemia_base_0002_2, leukemia_base_0002_24, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[683.0, 683.0, 688.0]",3
J03068_at,"leukemia_base_0002_8, leukemia_base_0002_20, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[694.0, 647.0, 688.0]",3
J03069_rna1_at,"leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_23","[1.0, 1.0, 1.0]","[707.0, 654.0, 726.0]",3
J03071_cds3_f_at,"leukemia_base_0002_0, leukemia_base_0002_2","[1.0, 1.0]","[685.0, 683.0]",2
J03077_s_at,"leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0009_7","[1.0, 0.969, 0.984]","[647.0, 679.0, 58.0]",3
J03133_at,"leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0009_3","[1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 1.0]","[637.0, 707.0, 650.0, 683.0, 647.0, 679.0, 676.0, 683.0, 67.0]",9
J03161_at,"leukemia_base_0002_8, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0]","[694.0, 657.0, 707.0, 711.0]",4
J03171_at,"leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0, 1.0]","[707.0, 696.0, 676.0, 683.0, 707.0]",5
J03191_at,"leukemia_base_0002_1, leukemia_base_0002_12, leukemia_base_0002_23","[0.984, 1.0, 1.0]","[681.0, 693.0, 726.0]",3
J03241_s_at,"leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0009_13","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 696.0, 650.0, 730.0, 683.0, 58.0]",6
J03242_s_at,"leukemia_base_0002_6, leukemia_base_0009_22, leukemia_base_0009_27, leukemia_base_0009_29, leukemia_base_0011_1","[1.0, 0.984, 0.969, 1.0, 0.984]","[671.0, 64.0, 70.0, 76.0, 42.0]",5
J03258_at,"leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[707.0, 700.0, 683.0]",3
J03260_s_at,"leukemia_base_0002_3, leukemia_base_0002_17","[1.0, 1.0]","[660.0, 689.0]",2
J03263_s_at,"leukemia_base_0002_15, leukemia_base_0009_12","[1.0, 1.0]","[654.0, 61.0]",2
J03278_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_27","[1.0, 1.0, 1.0]","[683.0, 637.0, 713.0]",3
J03459_at,"leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_20, leukemia_base_0002_28, leukemia_base_0009_10","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 671.0, 682.0, 647.0, 688.0, 62.0]",6
J03473_at,"leukemia_base_0002_3, leukemia_base_0002_13, leukemia_base_0011_2","[1.0, 1.0, 0.984]","[660.0, 696.0, 22.0]",3
J03474_at,"leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_25, leukemia_base_0009_23","[1.0, 1.0, 1.0, 1.0, 0.969]","[657.0, 707.0, 700.0, 716.0, 57.0]",5
J03507_at,"leukemia_base_0002_7, leukemia_base_0002_12","[1.0, 1.0]","[682.0, 693.0]",2
J03589_at,"leukemia_base_0002_15, leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0]","[654.0, 650.0, 689.0, 716.0]",4
J03592_at,"leukemia_base_0002_3, leukemia_base_0002_22","[1.0, 1.0]","[660.0, 676.0]",2
J03600_at,"leukemia_base_0002_22, leukemia_base_0009_20, leukemia_base_0011_11, leukemia_base_0011_16","[1.0, 0.999, 1.0, 1.0]","[676.0, 65.0, 35.0, 26.0]",4
J03626_rna1_s_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_24, leukemia_base_0011_0","[1.0, 1.0, 1.0, 0.969]","[671.0, 682.0, 683.0, 36.0]",4
J03634_at,"leukemia_base_0002_10, leukemia_base_0002_17","[1.0, 1.0]","[657.0, 689.0]",2
J03756_at,"leukemia_base_0002_1, leukemia_base_0002_16, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0009_15","[0.984, 1.0, 1.0, 1.0, 1.0, 0.984]","[681.0, 650.0, 726.0, 683.0, 707.0, 82.0]",6
J03764_at,leukemia_base_0002_0,[1.0],[685.0],1
J03778_s_at,"leukemia_base_0002_11, leukemia_base_0002_24","[1.0, 1.0]","[707.0, 683.0]",2
J03798_at,"leukemia_base_0002_20, leukemia_base_0002_28","[1.0, 1.0]","[647.0, 688.0]",2
J03801_f_at,"leukemia_base_0002_1, leukemia_base_0002_6, leukemia_base_0009_27","[0.984, 1.0, 0.969]","[681.0, 671.0, 70.0]",3
J03805_s_at,leukemia_base_0002_26,[1.0],[711.0],1
J03810_at,"leukemia_base_0002_1, leukemia_base_0002_24, leukemia_base_0002_28","[0.984, 1.0, 1.0]","[681.0, 683.0, 688.0]",3
J03824_at,"leukemia_base_0002_2, leukemia_base_0002_22","[1.0, 1.0]","[683.0, 676.0]",2
J03827_at,"leukemia_base_0002_6, leukemia_base_0002_9, leukemia_base_0002_17, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_28, leukemia_base_0002_29","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 636.0, 689.0, 647.0, 683.0, 688.0, 707.0]",7
J03890_rna1_at,"leukemia_base_0002_21, leukemia_base_0009_28, leukemia_base_0011_3","[0.969, 0.984, 1.0]","[679.0, 65.0, 30.0]",3
J03909_at,"leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_25, leukemia_base_0011_20","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 637.0, 707.0, 693.0, 716.0, 41.0]",6
J03910_rna1_at,"leukemia_base_0002_4, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0]","[669.0, 700.0, 650.0, 683.0]",4
J03915_s_at,leukemia_base_0002_8,[1.0],[694.0],1
J03925_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_27","[1.0, 0.984, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 681.0, 683.0, 647.0, 726.0, 683.0, 713.0]",7
J03930_at,"leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[647.0, 726.0, 716.0]",3
J03934_s_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_15, leukemia_base_0002_16, leukemia_base_0002_27, leukemia_base_0009_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 682.0, 654.0, 650.0, 713.0, 68.0]",6
J04027_at,"leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_23, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0]","[660.0, 693.0, 726.0, 688.0]",4
J04029_s_at,"leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0009_9","[1.0, 1.0, 0.984]","[694.0, 700.0, 53.0]",3
J04031_at,"leukemia_base_0002_6, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_20, leukemia_base_0002_27, leukemia_base_0002_28, leukemia_base_0002_29","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 636.0, 693.0, 647.0, 713.0, 688.0, 707.0]",7
J04040_at,"leukemia_base_0002_6, leukemia_base_0002_13","[1.0, 1.0]","[671.0, 696.0]",2
J04046_s_at,"leukemia_base_0002_1, leukemia_base_0002_28","[0.984, 1.0]","[681.0, 688.0]",2
J04056_at,"leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0011_8","[1.0, 0.999, 1.0, 0.984]","[694.0, 636.0, 730.0, 46.0]",4
J04058_at,"leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_24, leukemia_base_0002_28, leukemia_base_0009_7","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[707.0, 693.0, 700.0, 683.0, 688.0, 58.0]",6
J04076_at,"leukemia_base_0002_4, leukemia_base_0002_10, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0009_27","[1.0, 1.0, 1.0, 1.0, 0.969]","[669.0, 657.0, 683.0, 716.0, 70.0]",5
J04080_at,"leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0011_13","[1.0, 1.0, 0.969]","[685.0, 707.0, 42.0]",3
J04088_at,"leukemia_base_0002_11, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_29","[1.0, 1.0, 0.969, 1.0]","[707.0, 689.0, 679.0, 707.0]",4
J04093_s_at,"leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[694.0, 700.0, 716.0]",3
J04101_at,"leukemia_base_0002_19, leukemia_base_0002_20","[1.0, 1.0]","[683.0, 647.0]",2
J04111_at,"leukemia_base_0002_4, leukemia_base_0002_23, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[669.0, 726.0, 688.0]",3
J04130_s_at,"leukemia_base_0002_0, leukemia_base_0002_9, leukemia_base_0009_21","[1.0, 0.999, 1.0]","[685.0, 636.0, 73.0]",3
J04132_at,"leukemia_base_0002_13, leukemia_base_0009_2","[1.0, 1.0]","[696.0, 49.0]",2
J04152_rna1_s_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_5, leukemia_base_0002_18, leukemia_base_0011_29","[1.0, 0.984, 1.0, 1.0, 1.0]","[685.0, 681.0, 637.0, 730.0, 32.0]",5
J04156_at,"leukemia_base_0002_0, leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_29","[1.0, 1.0, 0.999, 1.0]","[685.0, 694.0, 636.0, 707.0]",4
J04162_at,"leukemia_base_0002_4, leukemia_base_0002_14, leukemia_base_0002_15","[1.0, 1.0, 1.0]","[669.0, 700.0, 654.0]",3
J04164_at,"leukemia_base_0002_1, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_18, leukemia_base_0002_29","[0.984, 1.0, 1.0, 1.0, 1.0]","[681.0, 669.0, 637.0, 730.0, 707.0]",5
J04168_at,"leukemia_base_0002_10, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_27","[1.0, 1.0, 1.0, 0.969, 1.0]","[657.0, 654.0, 689.0, 679.0, 713.0]",5
J04173_at,"leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_18, leukemia_base_0002_21, leukemia_base_0002_25","[1.0, 1.0, 1.0, 0.969, 1.0]","[657.0, 693.0, 730.0, 679.0, 716.0]",5
J04177_at,"leukemia_base_0002_0, leukemia_base_0002_18, leukemia_base_0002_27","[1.0, 1.0, 1.0]","[685.0, 730.0, 713.0]",3
J04182_at,"leukemia_base_0002_1, leukemia_base_0002_8, leukemia_base_0002_26, leukemia_base_0002_27, leukemia_base_0002_29, leukemia_base_0009_0, leukemia_base_0009_6","[0.984, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[681.0, 694.0, 711.0, 713.0, 707.0, 64.0, 60.0]",7
J04430_s_at,"leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_11, leukemia_base_0002_17","[1.0, 1.0, 1.0, 1.0]","[671.0, 694.0, 707.0, 689.0]",4
J04444_at,"leukemia_base_0002_10, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0009_15","[1.0, 0.969, 1.0, 0.984]","[657.0, 679.0, 676.0, 82.0]",4
J04449_at,"leukemia_base_0002_0, leukemia_base_0002_6, leukemia_base_0002_16","[1.0, 1.0, 1.0]","[685.0, 671.0, 650.0]",3
J04456_at,"leukemia_base_0002_4, leukemia_base_0002_17, leukemia_base_0002_27, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[669.0, 689.0, 713.0, 707.0]",4
J04469_at,"leukemia_base_0002_4, leukemia_base_0002_11, leukemia_base_0002_23, leukemia_base_0009_22","[1.0, 1.0, 1.0, 0.984]","[669.0, 707.0, 726.0, 64.0]",4
J04501_at,"leukemia_base_0002_19, leukemia_base_0002_23","[1.0, 1.0]","[683.0, 726.0]",2
J04513_at,"leukemia_base_0002_0, leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_23, leukemia_base_0009_29, leukemia_base_0011_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 683.0, 637.0, 671.0, 696.0, 700.0, 726.0, 76.0, 30.0]",9
J04543_at,leukemia_base_0002_1,[0.984],[681.0],1
J04599_at,leukemia_base_0002_21,[0.969],[679.0],1
J04605_at,"leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[730.0, 683.0, 716.0]",3
J04611_at,"leukemia_base_0002_1, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_23","[0.984, 1.0, 1.0, 1.0]","[681.0, 669.0, 671.0, 726.0]",4
J04615_at,leukemia_base_0002_9,[0.999],[636.0],1
J04617_s_at,"leukemia_base_0002_17, leukemia_base_0002_24, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[689.0, 683.0, 707.0]",3
J04621_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_17, leukemia_base_0002_22, leukemia_base_0009_6, leukemia_base_0009_17, leukemia_base_0011_18","[1.0, 1.0, 1.0, 1.0, 0.984, 0.984, 0.984]","[671.0, 682.0, 689.0, 676.0, 60.0, 66.0, 23.0]",7
J04739_at,"leukemia_base_0002_2, leukemia_base_0002_21","[1.0, 0.969]","[683.0, 679.0]",2
J04742_at,"leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_10, leukemia_base_0002_22, leukemia_base_0002_28, leukemia_base_0009_4","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[685.0, 669.0, 657.0, 676.0, 688.0, 71.0]",6
J04760_at,"leukemia_base_0002_1, leukemia_base_0002_13, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0009_0","[0.984, 1.0, 1.0, 1.0, 1.0]","[681.0, 696.0, 689.0, 730.0, 64.0]",5
J04794_at,"leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0002_27, leukemia_base_0009_26","[1.0, 1.0, 1.0, 1.0, 1.0]","[693.0, 700.0, 683.0, 713.0, 57.0]",5
J04809_rna1_at,"leukemia_base_0002_2, leukemia_base_0002_9, leukemia_base_0002_19, leukemia_base_0002_25, leukemia_base_0002_28","[1.0, 0.999, 1.0, 1.0, 1.0]","[683.0, 636.0, 683.0, 716.0, 688.0]",5
J04810_s_at,"leukemia_base_0002_5, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0009_15","[1.0, 1.0, 1.0, 0.984]","[637.0, 654.0, 689.0, 82.0]",4
J04823_rna1_at,"leukemia_base_0002_9, leukemia_base_0009_19","[0.999, 1.0]","[636.0, 68.0]",2
J04948_at,leukemia_base_0002_10,[1.0],[657.0],1
J04970_at,"leukemia_base_0002_1, leukemia_base_0002_25","[0.984, 1.0]","[681.0, 716.0]",2
J04973_at,"leukemia_base_0002_2, leukemia_base_0002_3, leukemia_base_0002_18, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 660.0, 730.0, 726.0, 683.0, 711.0]",6
J04982_at,"leukemia_base_0002_2, leukemia_base_0002_16, leukemia_base_0009_5","[1.0, 1.0, 0.98]","[683.0, 650.0, 68.01]",3
J04988_at,"leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_23, leukemia_base_0002_27, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 637.0, 726.0, 713.0, 688.0]",5
J04990_at,leukemia_base_0009_17,[0.984],[66.0],1
J05008_at,"leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0]","[707.0, 700.0, 647.0, 711.0]",4
J05016_rna1_s_at,leukemia_base_0002_23,[1.0],[726.0],1
J05032_at,"leukemia_base_0002_14, leukemia_base_0002_25","[1.0, 1.0]","[700.0, 716.0]",2
J05036_s_at,"leukemia_base_0002_2, leukemia_base_0002_5, leukemia_base_0002_14","[1.0, 1.0, 1.0]","[683.0, 637.0, 700.0]",3
J05037_at,"leukemia_base_0002_17, leukemia_base_0002_27, leukemia_base_0011_10","[1.0, 1.0, 1.0]","[689.0, 713.0, 34.0]",3
J05068_at,"leukemia_base_0002_8, leukemia_base_0002_17","[1.0, 1.0]","[694.0, 689.0]",2
J05070_at,leukemia_base_0002_4,[1.0],[669.0],1
J05073_at,"leukemia_base_0002_20, leukemia_base_0002_21","[1.0, 0.969]","[647.0, 679.0]",2
J05096_rna1_at,"leukemia_base_0002_17, leukemia_base_0002_26, leukemia_base_0009_2, leukemia_base_0011_0, leukemia_base_0011_19, leukemia_base_0011_21","[1.0, 1.0, 1.0, 0.969, 0.984, 0.993]","[689.0, 711.0, 49.0, 36.0, 24.0, 23.0]",6
J05125_at,"leukemia_base_0002_16, leukemia_base_0002_18","[1.0, 1.0]","[650.0, 730.0]",2
J05158_at,"leukemia_base_0002_1, leukemia_base_0002_4, leukemia_base_0002_13, leukemia_base_0002_15","[0.984, 1.0, 1.0, 1.0]","[681.0, 669.0, 696.0, 654.0]",4
J05200_rna1_s_at,"leukemia_base_0002_3, leukemia_base_0002_6, leukemia_base_0002_7","[1.0, 1.0, 1.0]","[660.0, 671.0, 682.0]",3
J05213_at,"leukemia_base_0002_9, leukemia_base_0002_14","[0.999, 1.0]","[636.0, 700.0]",2
J05243_at,"leukemia_base_0002_6, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_22","[1.0, 1.0, 0.969, 1.0]","[671.0, 689.0, 679.0, 676.0]",4
J05249_at,"leukemia_base_0002_10, leukemia_base_0002_14, leukemia_base_0002_18, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[657.0, 700.0, 730.0, 707.0]",4
J05252_s_at,"leukemia_base_0002_23, leukemia_base_0002_26","[1.0, 1.0]","[726.0, 711.0]",2
J05253_s_at,"leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[730.0, 683.0, 683.0]",3
J05257_at,"leukemia_base_0002_12, leukemia_base_0009_13","[1.0, 1.0]","[693.0, 58.0]",2
J05272_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_16, leukemia_base_0002_17","[1.0, 0.999, 1.0, 1.0]","[637.0, 636.0, 650.0, 689.0]",4
J05401_at,"leukemia_base_0002_0, leukemia_base_0002_28","[1.0, 1.0]","[685.0, 688.0]",2
J05428_at,"leukemia_base_0002_28, leukemia_base_0009_24","[1.0, 0.984]","[688.0, 50.0]",2
J05448_at,"leukemia_base_0002_1, leukemia_base_0002_9","[0.984, 0.999]","[681.0, 636.0]",2
J05459_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_11","[1.0, 0.999, 1.0]","[637.0, 636.0, 707.0]",3
J05500_at,"leukemia_base_0002_15, leukemia_base_0002_27, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[654.0, 713.0, 707.0]",3
J05556_at,leukemia_base_0002_12,[1.0],[693.0],1
J05582_s_at,"leukemia_base_0002_8, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_22, leukemia_base_0002_25, leukemia_base_0009_12","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 730.0, 683.0, 676.0, 716.0, 61.0]",6
J05614_at,"leukemia_base_0002_0, leukemia_base_0002_6, leukemia_base_0002_25, leukemia_base_0002_29, leukemia_base_0009_1, leukemia_base_0011_19","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[685.0, 671.0, 716.0, 707.0, 62.0, 24.0]",6
J05633_at,"leukemia_base_0002_16, leukemia_base_0002_28","[1.0, 1.0]","[650.0, 688.0]",2
J05682_at,"leukemia_base_0002_15, leukemia_base_0002_19, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[654.0, 683.0, 716.0]",3
K01160_s_at,"leukemia_base_0002_1, leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0009_22","[0.984, 1.0, 1.0, 0.969, 1.0, 1.0, 0.984]","[681.0, 693.0, 654.0, 679.0, 676.0, 726.0, 64.0]",7
K01383_at,"leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0009_12","[0.984, 1.0, 1.0, 1.0, 1.0]","[681.0, 682.0, 650.0, 730.0, 61.0]",5
K01396_at,"leukemia_base_0002_9, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_25, leukemia_base_0002_28","[0.999, 1.0, 1.0, 1.0, 1.0]","[636.0, 676.0, 726.0, 716.0, 688.0]",5
K01884_at,"leukemia_base_0002_9, leukemia_base_0011_25","[0.999, 1.0]","[636.0, 33.0]",2
K01900_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_16","[1.0, 0.984, 1.0]","[685.0, 681.0, 650.0]",3
K01911_at,leukemia_base_0009_6,[0.984],[60.0],1
K02054_at,"leukemia_base_0002_3, leukemia_base_0002_18, leukemia_base_0002_23","[1.0, 1.0, 1.0]","[660.0, 730.0, 726.0]",3
K02100_at,"leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0009_5, leukemia_base_0009_21","[1.0, 1.0, 1.0, 0.98, 1.0]","[671.0, 657.0, 696.0, 68.01, 73.0]",5
K02215_at,"leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_21, leukemia_base_0002_23, leukemia_base_0002_27","[1.0, 1.0, 0.969, 1.0, 1.0]","[637.0, 707.0, 679.0, 726.0, 713.0]",5
K02268_at,"leukemia_base_0002_7, leukemia_base_0002_19, leukemia_base_0002_26, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0]","[682.0, 683.0, 711.0, 688.0]",4
K02402_at,"leukemia_base_0002_7, leukemia_base_0002_10","[1.0, 1.0]","[682.0, 657.0]",2
K02405_f_at,leukemia_base_0002_26,[1.0],[711.0],1
K02545_cds2_at,"leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_22, leukemia_base_0011_20","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 669.0, 671.0, 696.0, 676.0, 41.0]",6
K02574_at,"leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_19, leukemia_base_0002_25, leukemia_base_0011_9","[1.0, 0.999, 1.0, 1.0, 0.969]","[669.0, 636.0, 683.0, 716.0, 29.0]",5
K02765_at,"leukemia_base_0002_3, leukemia_base_0002_22","[1.0, 1.0]","[660.0, 676.0]",2
K02766_at,"leukemia_base_0002_11, leukemia_base_0002_23, leukemia_base_0009_15","[1.0, 1.0, 0.984]","[707.0, 726.0, 82.0]",3
K02777_s_at,"leukemia_base_0002_13, leukemia_base_0011_21","[1.0, 0.993]","[696.0, 23.0]",2
K02882_cds1_s_at,"leukemia_base_0002_2, leukemia_base_0002_19","[1.0, 1.0]","[683.0, 683.0]",2
K03008_cds1_at,"leukemia_base_0002_20, leukemia_base_0002_26, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[647.0, 711.0, 688.0]",3
K03008_cds2_at,"leukemia_base_0002_0, leukemia_base_0002_10, leukemia_base_0002_18, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[685.0, 657.0, 730.0, 707.0]",4
K03021_at,"leukemia_base_0002_0, leukemia_base_0002_7","[1.0, 1.0]","[685.0, 682.0]",2
